Origin,Destination,Total_Budget_INR,Duration_Days,Recommended_Transport,Transport_Cost_INR,Travel_Time_Hours,Hotel_Name,Hotel_Price_Per_Night_INR,Hotel_User_Rating,Top_Attractions,Total_Attraction_Ticket_Cost_INR
Bhubaneswar,Madurai,2944,2,Train,1373,22,Zostel Premium,672,3.7,Local Market & Food Tour | Beachfront Promenade | Ancient Temples Complex | Historic Fort & Museum,448
Bhubaneswar,Mumbai,4995,3,Train,1857,30,Zostel Premium,741,3.9,Historic Fort & Museum | City Palace & Lake Cruise | Local Market & Food Tour | Art Gallery & Cultural Center,140
Bhubaneswar,Vadodara,39147,6,Flight,6807,5,Ginger Eco Suites,2546,4.2,Science Center & Planetarium | Beachfront Promenade | Historic Fort & Museum | Botanical Gardens & Zoo | Local Market & Food Tour,805
Bhubaneswar,Ranchi,10919,3,Flight,4681,2,Blue Diamond Lodge,1110,3.6,Beachfront Promenade | Historic Fort & Museum | Hilltop Viewpoint Trek | Ancient Temples Complex | City Palace & Lake Cruise | Art Gallery & Cultural Center,1530
Bhubaneswar,Lucknow,16441,6,Train,2172,16,Blue Diamond Lodge,1129,4.0,Botanical Gardens & Zoo | Ancient Temples Complex | Art Gallery & Cultural Center | Science Center & Planetarium | City Palace & Lake Cruise,330
Bhubaneswar,Lucknow,2879,2,Train,1980,22,FabHotel Oasis,913,3.6,Hilltop Viewpoint Trek | Science Center & Planetarium | Ancient Temples Complex,60
Bhubaneswar,Jaipur,9193,6,Train,2315,31,Treebo Trend,792,3.8,City Palace & Lake Cruise | Hilltop Viewpoint Trek | Botanical Gardens & Zoo | Beachfront Promenade | Historic Fort & Museum | Art Gallery & Cultural Center,432
Bhubaneswar,Visakhapatnam,29604,5,Flight,5142,1,Sayaji Stay,1979,4.2,Historic Fort & Museum | Botanical Gardens & Zoo | Ancient Temples Complex | Local Market & Food Tour | Science Center & Planetarium | Hilltop Viewpoint Trek,2892
Bhubaneswar,Chennai,16880,7,Train,1816,28,Blue Diamond Lodge,867,3.6,Beachfront Promenade | Hilltop Viewpoint Trek | Ancient Temples Complex | Science Center & Planetarium | Art Gallery & Cultural Center | Botanical Gardens & Zoo,534
Bhubaneswar,Agra,12292,3,Train,2095,17,Comfort Inn,1590,4.0,Science Center & Planetarium | Historic Fort & Museum | Art Gallery & Cultural Center,1104
Bhubaneswar,Kolkata,11256,4,Train,871,6,Blue Diamond Lodge,1358,3.7,Hilltop Viewpoint Trek | Historic Fort & Museum | Art Gallery & Cultural Center | Beachfront Promenade | City Palace & Lake Cruise | Botanical Gardens & Zoo,174
Bhubaneswar,Visakhapatnam,12034,5,Train,920,6,Blue Diamond Lodge,1203,3.9,Ancient Temples Complex | Hilltop Viewpoint Trek | Botanical Gardens & Zoo | Local Market & Food Tour,140
Bhubaneswar,Vadodara,7130,3,Train,2224,19,Blue Diamond Lodge,842,4.0,Beachfront Promenade | City Palace & Lake Cruise | Historic Fort & Museum | Science Center & Planetarium | Hilltop Viewpoint Trek | Botanical Gardens & Zoo,588
Bhubaneswar,Dehradun,44214,7,Train,2066,18,Comfort Inn,2655,3.9,Local Market & Food Tour | Botanical Gardens & Zoo | Art Gallery & Cultural Center | City Palace & Lake Cruise,1636
Bhubaneswar,Agra,21018,2,Flight,6965,6,Ginger Eco Suites,3698,4.1,Historic Fort & Museum | Botanical Gardens & Zoo | Ancient Temples Complex | City Palace & Lake Cruise,1036
Bhubaneswar,Ranchi,11286,3,Flight,4377,2,Zostel Premium,1041,3.6,City Palace & Lake Cruise | Ancient Temples Complex | Beachfront Promenade | Botanical Gardens & Zoo | Science Center & Planetarium | Art Gallery & Cultural Center,2394
Bhubaneswar,Hyderabad,61518,6,Flight,9156,4,Royal Palace Stay,4787,4.6,Beachfront Promenade | Ancient Temples Complex | Local Market & Food Tour | Hilltop Viewpoint Trek | Botanical Gardens & Zoo | Science Center & Planetarium,2856
Bhubaneswar,Ahmedabad,13779,3,Flight,5358,4,FabHotel Oasis,1335,4.1,Art Gallery & Cultural Center | Hilltop Viewpoint Trek | Science Center & Planetarium,486
Bhubaneswar,Raipur,20770,5,Train,909,5,Sayaji Stay,1685,4.3,Hilltop Viewpoint Trek | Beachfront Promenade | Historic Fort & Museum,879
Bhubaneswar,Bhopal,12015,3,Flight,9771,6,Blue Diamond Lodge,733,3.6,Science Center & Planetarium | Historic Fort & Museum | Art Gallery & Cultural Center,1245
Bhubaneswar,Bhopal,8740,6,Train,2118,21,Treebo Trend,812,3.9,Historic Fort & Museum | City Palace & Lake Cruise | Hilltop Viewpoint Trek | Art Gallery & Cultural Center | Science Center & Planetarium,295
Bhubaneswar,Kochi,16177,7,Train,1326,17,Blue Diamond Lodge,1045,3.7,Botanical Gardens & Zoo | Local Market & Food Tour | Historic Fort & Museum,300
Bhubaneswar,Amritsar,3391,2,Train,1874,19,Treebo Trend,917,3.8,Hilltop Viewpoint Trek | City Palace & Lake Cruise | Historic Fort & Museum,150
Bhubaneswar,Shimla,21932,6,Flight,8730,3,Zostel Premium,1088,4.0,Historic Fort & Museum | Art Gallery & Cultural Center | Local Market & Food Tour | Beachfront Promenade | Science Center & Planetarium | City Palace & Lake Cruise,2784
Bhubaneswar,Chennai,42606,10,Flight,5168,6,Comfort Inn,1632,4.3,Hilltop Viewpoint Trek | Local Market & Food Tour | Science Center & Planetarium | Beachfront Promenade,684
Bhubaneswar,Bengaluru,6459,4,Train,934,22,FabHotel Oasis,667,4.1,Hilltop Viewpoint Trek | Science Center & Planetarium | Ancient Temples Complex | Local Market & Food Tour | Beachfront Promenade | Historic Fort & Museum,564
Bhubaneswar,Chennai,31697,3,Flight,10898,5,Sayaji Stay,3077,4.3,Beachfront Promenade | Science Center & Planetarium | Botanical Gardens & Zoo | Ancient Temples Complex,892
Bhubaneswar,Varanasi,21174,5,Train,2523,26,Comfort Inn,1751,4.2,Botanical Gardens & Zoo | Art Gallery & Cultural Center | Local Market & Food Tour | Historic Fort & Museum | City Palace & Lake Cruise,975
Bhubaneswar,Amritsar,13623,3,Flight,7543,6,FabHotel Oasis,989,3.8,Local Market & Food Tour | Ancient Temples Complex | Botanical Gardens & Zoo,744
Bhubaneswar,Jaipur,21174,2,Flight,6411,5,Ginger Eco Suites,3398,4.0,Botanical Gardens & Zoo | City Palace & Lake Cruise | Hilltop Viewpoint Trek | Science Center & Planetarium,976
Bhubaneswar,Raipur,7944,3,Train,447,7,FabHotel Oasis,1112,3.7,Hilltop Viewpoint Trek | Art Gallery & Cultural Center | Ancient Temples Complex | City Palace & Lake Cruise,188
Bhubaneswar,Kochi,7704,2,Train,2555,26,Treebo Trend,1309,3.9,City Palace & Lake Cruise | Beachfront Promenade | Ancient Temples Complex,888
Bhubaneswar,Bhopal,7321,3,Train,1774,23,Treebo Trend,838,3.6,Local Market & Food Tour | Beachfront Promenade | Botanical Gardens & Zoo | Ancient Temples Complex,432
Bhubaneswar,Patna,16548,6,Train,1051,17,Blue Diamond Lodge,1110,3.7,Art Gallery & Cultural Center | Ancient Temples Complex | City Palace & Lake Cruise | Botanical Gardens & Zoo | Beachfront Promenade | Local Market & Food Tour,210
Bhubaneswar,Pune,5099,3,Train,1329,21,FabHotel Oasis,875,4.0,Hilltop Viewpoint Trek | City Palace & Lake Cruise | Beachfront Promenade | Art Gallery & Cultural Center | Botanical Gardens & Zoo | Science Center & Planetarium,216
Bhubaneswar,Bhopal,4945,3,Train,1087,30,Zostel Premium,964,3.9,Historic Fort & Museum | Local Market & Food Tour | Botanical Gardens & Zoo | Science Center & Planetarium,192
Bhubaneswar,Bengaluru,31756,5,Flight,7732,5,Comfort Inn,2111,4.4,Beachfront Promenade | Local Market & Food Tour | Historic Fort & Museum,1308
Bhubaneswar,Lucknow,17803,3,Flight,8842,6,Sayaji Stay,1562,4.0,Local Market & Food Tour | Botanical Gardens & Zoo | City Palace & Lake Cruise,1497
Bhubaneswar,Chennai,11140,4,Train,1661,21,Zostel Premium,1130,3.9,Historic Fort & Museum | Hilltop Viewpoint Trek | Local Market & Food Tour | Art Gallery & Cultural Center | Ancient Temples Complex,140
Bhubaneswar,Raipur,18258,5,Flight,5935,1,Treebo Trend,1172,4.0,Art Gallery & Cultural Center | Hilltop Viewpoint Trek | Beachfront Promenade | Science Center & Planetarium | Botanical Gardens & Zoo,2300
Bhubaneswar,Kolkata,16492,7,Train,491,11,Treebo Trend,1074,3.6,Science Center & Planetarium | Botanical Gardens & Zoo | City Palace & Lake Cruise | Ancient Temples Complex,164
Bhubaneswar,Shimla,12136,3,Flight,10852,5,Zostel Premium,770,4.0,Science Center & Planetarium | Botanical Gardens & Zoo | Hilltop Viewpoint Trek,711
Bhubaneswar,Surat,22681,4,Flight,7774,5,Ginger Eco Suites,1593,4.2,Beachfront Promenade | City Palace & Lake Cruise | Art Gallery & Cultural Center | Botanical Gardens & Zoo | Science Center & Planetarium | Local Market & Food Tour,2088
Bhubaneswar,Jammu,11918,5,Train,1439,18,Blue Diamond Lodge,916,4.0,City Palace & Lake Cruise | Art Gallery & Cultural Center | Historic Fort & Museum | Local Market & Food Tour | Science Center & Planetarium,390
Bhubaneswar,Agra,23671,6,Flight,9359,4,Blue Diamond Lodge,1208,3.8,City Palace & Lake Cruise | Local Market & Food Tour | Historic Fort & Museum,1371
Bhubaneswar,Dehradun,15273,4,Flight,5906,3,Zostel Premium,1103,4.1,City Palace & Lake Cruise | Hilltop Viewpoint Trek | Science Center & Planetarium | Historic Fort & Museum | Botanical Gardens & Zoo | Ancient Temples Complex,1068
Bhubaneswar,Bhopal,13753,3,Flight,5406,6,Blue Diamond Lodge,1258,4.1,Hilltop Viewpoint Trek | Local Market & Food Tour | City Palace & Lake Cruise | Botanical Gardens & Zoo,660
Bhubaneswar,Patna,13228,3,Flight,5238,4,Zostel Premium,1156,3.6,Local Market & Food Tour | Art Gallery & Cultural Center | City Palace & Lake Cruise,1095
Bhubaneswar,Madurai,13147,5,Train,1671,19,Blue Diamond Lodge,1181,3.8,Art Gallery & Cultural Center | Science Center & Planetarium | Local Market & Food Tour | Beachfront Promenade | City Palace & Lake Cruise,225
Bhubaneswar,Jammu,27757,5,Flight,10886,3,Sayaji Stay,1610,4.0,Art Gallery & Cultural Center | Historic Fort & Museum | Botanical Gardens & Zoo | Science Center & Planetarium | Ancient Temples Complex,885
Bhubaneswar,Surat,15839,4,Flight,5022,5,Zostel Premium,1456,3.9,Beachfront Promenade | Hilltop Viewpoint Trek | Art Gallery & Cultural Center | Science Center & Planetarium,1252
Bhubaneswar,Kolkata,13664,2,Flight,4792,2,Ginger Eco Suites,2048,4.0,Ancient Temples Complex | Art Gallery & Cultural Center | Local Market & Food Tour | Historic Fort & Museum,1000
Bhubaneswar,Udaipur,6691,4,Train,2097,18,Treebo Trend,704,4.0,Art Gallery & Cultural Center | Ancient Temples Complex | Botanical Gardens & Zoo,210
Bhubaneswar,Hyderabad,16417,4,Flight,7376,5,Blue Diamond Lodge,1205,3.6,Historic Fort & Museum | Ancient Temples Complex | Local Market & Food Tour | Science Center & Planetarium | Beachfront Promenade,1745
Bhubaneswar,Kolkata,26020,4,Flight,3680,2,Sayaji Stay,3034,4.3,Science Center & Planetarium | City Palace & Lake Cruise | Local Market & Food Tour,579
Bhubaneswar,Guwahati,13104,5,Train,1171,17,FabHotel Oasis,967,4.0,Historic Fort & Museum | City Palace & Lake Cruise | Hilltop Viewpoint Trek,162
Bhubaneswar,Chandigarh,4233,3,Train,1364,29,Treebo Trend,813,3.6,Botanical Gardens & Zoo | Hilltop Viewpoint Trek | City Palace & Lake Cruise | Ancient Temples Complex | Beachfront Promenade,550
Bhubaneswar,Visakhapatnam,4867,3,Train,644,7,Treebo Trend,721,3.9,Beachfront Promenade | Science Center & Planetarium | Local Market & Food Tour | Ancient Temples Complex,356
Bhubaneswar,Udaipur,5213,2,Train,2293,17,Zostel Premium,655,3.9,Local Market & Food Tour | Botanical Gardens & Zoo | Historic Fort & Museum | Ancient Temples Complex,312
Bhubaneswar,Udaipur,41752,4,Flight,7944,5,Grand Heritage Inn,4190,4.6,Historic Fort & Museum | Ancient Temples Complex | City Palace & Lake Cruise | Hilltop Viewpoint Trek,1824
Bhubaneswar,Bengaluru,24832,6,Flight,6620,5,Zostel Premium,1415,3.6,Botanical Gardens & Zoo | Beachfront Promenade | Historic Fort & Museum | City Palace & Lake Cruise,1940
Bhubaneswar,Coimbatore,16483,6,Train,1832,17,Treebo Trend,999,3.8,Ancient Temples Complex | Botanical Gardens & Zoo | Historic Fort & Museum,312
Bhubaneswar,Surat,11532,2,Train,1672,23,Ginger Eco Suites,2320,4.2,Beachfront Promenade | Ancient Temples Complex | Hilltop Viewpoint Trek | Art Gallery & Cultural Center,1172
Bhubaneswar,Mumbai,13592,6,Train,2174,18,Blue Diamond Lodge,818,3.9,City Palace & Lake Cruise | Ancient Temples Complex | Beachfront Promenade | Local Market & Food Tour | Art Gallery & Cultural Center | Historic Fort & Museum,510
Bhubaneswar,Varanasi,11069,4,Train,1302,21,Zostel Premium,1128,3.9,Ancient Temples Complex | Local Market & Food Tour | Botanical Gardens & Zoo | Hilltop Viewpoint Trek | Beachfront Promenade | Art Gallery & Cultural Center,540
Bhubaneswar,Mumbai,13651,3,Flight,6410,4,Zostel Premium,1009,4.0,Art Gallery & Cultural Center | Botanical Gardens & Zoo | Local Market & Food Tour | Beachfront Promenade,1672
Bhubaneswar,Chennai,7744,5,Train,2172,20,Treebo Trend,815,3.7,Hilltop Viewpoint Trek | Ancient Temples Complex | Science Center & Planetarium | Local Market & Food Tour | Art Gallery & Cultural Center,395
Bhubaneswar,Varanasi,5145,2,Train,1064,22,Treebo Trend,1093,3.9,City Palace & Lake Cruise | Beachfront Promenade | Ancient Temples Complex | Local Market & Food Tour,344
Bhubaneswar,Udaipur,15187,6,Train,1611,30,Treebo Trend,989,3.7,City Palace & Lake Cruise | Local Market & Food Tour | Ancient Temples Complex,135
Bhubaneswar,Amritsar,16642,4,Flight,8871,4,Blue Diamond Lodge,1031,3.7,Historic Fort & Museum | Science Center & Planetarium | Beachfront Promenade | Ancient Temples Complex | Art Gallery & Cultural Center,1210
Bhubaneswar,Kochi,11268,4,Train,989,16,Treebo Trend,1366,3.7,Art Gallery & Cultural Center | City Palace & Lake Cruise | Local Market & Food Tour | Ancient Temples Complex | Science Center & Planetarium | Historic Fort & Museum,462
Bhubaneswar,Chandigarh,8508,5,Train,1037,18,Zostel Premium,721,3.7,Art Gallery & Cultural Center | Ancient Temples Complex | Historic Fort & Museum | Science Center & Planetarium | Botanical Gardens & Zoo,495
Bhubaneswar,Vadodara,4516,2,Train,2377,16,Blue Diamond Lodge,707,4.0,Botanical Gardens & Zoo | Local Market & Food Tour | Science Center & Planetarium | Hilltop Viewpoint Trek,224
Bhubaneswar,Mumbai,19903,7,Train,1785,17,FabHotel Oasis,1254,4.1,Beachfront Promenade | City Palace & Lake Cruise | Botanical Gardens & Zoo | Local Market & Food Tour,256
Bhubaneswar,Kolkata,18791,5,Flight,5996,2,Zostel Premium,1264,3.7,Science Center & Planetarium | Botanical Gardens & Zoo | Local Market & Food Tour | Art Gallery & Cultural Center | City Palace & Lake Cruise,1370
Bhubaneswar,Surat,30159,7,Train,3018,27,Comfort Inn,1665,4.1,Ancient Temples Complex | Botanical Gardens & Zoo | Local Market & Food Tour | Beachfront Promenade | Art Gallery & Cultural Center,1775
Bhubaneswar,Raipur,14912,4,Flight,3394,2,Ginger Eco Suites,1563,4.3,Science Center & Planetarium | City Palace & Lake Cruise | Ancient Temples Complex,498
Bhubaneswar,Bengaluru,14148,10,Train,1997,26,FabHotel Oasis,732,4.0,Historic Fort & Museum | Hilltop Viewpoint Trek | Science Center & Planetarium | Ancient Temples Complex,420
Bhubaneswar,New Delhi,22194,5,Flight,9023,5,Blue Diamond Lodge,1378,3.9,Science Center & Planetarium | Botanical Gardens & Zoo | Local Market & Food Tour,1404
Bhubaneswar,Madurai,22207,2,Train,2596,27,Taj Vista,5104,4.7,Science Center & Planetarium | Art Gallery & Cultural Center | Botanical Gardens & Zoo,849
Bhubaneswar,Coimbatore,8501,5,Train,1596,18,FabHotel Oasis,735,3.8,Beachfront Promenade | Ancient Temples Complex | Science Center & Planetarium | Historic Fort & Museum | Art Gallery & Cultural Center | Local Market & Food Tour,126
Bhubaneswar,Dehradun,38194,7,Flight,6280,3,Ginger Eco Suites,2305,4.3,Botanical Gardens & Zoo | Local Market & Food Tour | Hilltop Viewpoint Trek | Historic Fort & Museum | Beachfront Promenade | Ancient Temples Complex,2790
Bhubaneswar,New Delhi,27012,6,Flight,6983,4,Comfort Inn,1664,4.1,City Palace & Lake Cruise | Ancient Temples Complex | Science Center & Planetarium | Hilltop Viewpoint Trek | Beachfront Promenade | Local Market & Food Tour,1410
Bhubaneswar,Kolkata,7629,3,Train,1041,11,Blue Diamond Lodge,950,3.5,Art Gallery & Cultural Center | Ancient Temples Complex | Hilltop Viewpoint Trek | Botanical Gardens & Zoo | Historic Fort & Museum | City Palace & Lake Cruise,192
Bhubaneswar,Mumbai,11359,5,Train,2037,17,Treebo Trend,944,3.5,Historic Fort & Museum | Local Market & Food Tour | Beachfront Promenade,159
Bhubaneswar,Udaipur,10256,7,Train,1625,17,Treebo Trend,818,3.7,Hilltop Viewpoint Trek | Local Market & Food Tour | Botanical Gardens & Zoo,156
Bhubaneswar,Shimla,6425,4,Train,2179,22,Zostel Premium,754,3.7,Local Market & Food Tour | Beachfront Promenade | Botanical Gardens & Zoo | Art Gallery & Cultural Center | Ancient Temples Complex,245
Bhubaneswar,Amritsar,8537,3,Train,1526,19,Blue Diamond Lodge,1130,4.1,Ancient Temples Complex | Historic Fort & Museum | Hilltop Viewpoint Trek | Beachfront Promenade | Science Center & Planetarium,435
Bhubaneswar,Dehradun,4227,3,Train,1183,18,Treebo Trend,728,3.6,Local Market & Food Tour | Art Gallery & Cultural Center | Beachfront Promenade | Botanical Gardens & Zoo | Historic Fort & Museum | Science Center & Planetarium,186
Bhubaneswar,Kolkata,11008,4,Train,593,9,Zostel Premium,1269,4.0,Hilltop Viewpoint Trek | Botanical Gardens & Zoo | Science Center & Planetarium | Local Market & Food Tour,412
Bhubaneswar,New Delhi,10870,3,Flight,9671,6,Blue Diamond Lodge,975,4.1,Beachfront Promenade | Local Market & Food Tour | Art Gallery & Cultural Center | Historic Fort & Museum | Science Center & Planetarium | Ancient Temples Complex,2352
Bhubaneswar,Kochi,10845,3,Flight,10372,5,Treebo Trend,929,4.0,Beachfront Promenade | Hilltop Viewpoint Trek | Local Market & Food Tour,1407
Bhubaneswar,Visakhapatnam,9346,6,Train,1109,8,FabHotel Oasis,701,3.8,Local Market & Food Tour | Botanical Gardens & Zoo | Hilltop Viewpoint Trek | City Palace & Lake Cruise | Art Gallery & Cultural Center,340
Bhubaneswar,Varanasi,6527,4,Train,2321,29,FabHotel Oasis,977,4.0,Botanical Gardens & Zoo | Hilltop Viewpoint Trek | Historic Fort & Museum | Local Market & Food Tour,320
Bhubaneswar,Dehradun,16676,3,Flight,10560,5,Zostel Premium,978,3.6,Science Center & Planetarium | Beachfront Promenade | City Palace & Lake Cruise,1362
Bhubaneswar,Amritsar,76449,7,Flight,6761,5,Grand Heritage Inn,4253,4.4,Art Gallery & Cultural Center | Beachfront Promenade | Science Center & Planetarium | Local Market & Food Tour,1036
Bhubaneswar,Ahmedabad,21403,5,Flight,6878,5,Zostel Premium,1380,4.0,Beachfront Promenade | City Palace & Lake Cruise | Art Gallery & Cultural Center | Hilltop Viewpoint Trek | Historic Fort & Museum | Science Center & Planetarium,2490
Bhubaneswar,Kolkata,13769,2,Flight,3872,1,Comfort Inn,2655,4.2,Art Gallery & Cultural Center | Botanical Gardens & Zoo | Local Market & Food Tour | Hilltop Viewpoint Trek,816
Bhubaneswar,Pune,9060,4,Train,2157,25,Treebo Trend,861,3.8,Historic Fort & Museum | Art Gallery & Cultural Center | Hilltop Viewpoint Trek | Botanical Gardens & Zoo | Beachfront Promenade,450
Bhubaneswar,Lucknow,4293,3,Train,2499,30,Zostel Premium,776,3.7,Historic Fort & Museum | Local Market & Food Tour | Hilltop Viewpoint Trek | Art Gallery & Cultural Center | Science Center & Planetarium,170
Bhubaneswar,Ranchi,11739,5,Train,432,6,Zostel Premium,1133,4.0,Historic Fort & Museum | Hilltop Viewpoint Trek | Beachfront Promenade,81
Bhubaneswar,Dehradun,4276,3,Train,1544,26,Zostel Premium,688,3.6,Ancient Temples Complex | Botanical Gardens & Zoo | Art Gallery & Cultural Center | Historic Fort & Museum | Local Market & Food Tour | Science Center & Planetarium,612
Bhubaneswar,Kolkata,4612,3,Train,473,11,Treebo Trend,896,3.9,Local Market & Food Tour | Historic Fort & Museum | City Palace & Lake Cruise | Art Gallery & Cultural Center | Ancient Temples Complex | Hilltop Viewpoint Trek,348
